"산업분류","항목","단위","2020 년",
"식용 정제유 및 가공유 제조업","유형자산(연말)[백만원]","백만원","408828",
"낙농제품 및 식용빙과류 제조업","사업체수[개]","개","119",
"낙농제품 및 식용빙과류 제조업","종사자수[명]","명","10709",
"낙농제품 및 식용빙과류 제조업","급여총액[백만원]","백만원","514965",
"낙농제품 및 식용빙과류 제조업","출하액[백만원]","백만원","8341924",
"낙농제품 및 식용빙과류 제조업","주요생산비[백만원]","백만원","5056162",
"낙농제품 및 식용빙과류 제조업","부가가치[백만원]","백만원","3410651",
"낙농제품 및 식용빙과류 제조업","유형자산(연말)[백만원]","백만원","2392709",
"낙농제품 및 식용빙과류 제조업","사업체수[개]","개","119",
"낙농제품 및 식용빙과류 제조업","종사자수[명]","명","10709",
"낙농제품 및 식용빙과류 제조업","급여총액[백만원]","백만원","514965",
"낙농제품 및 식용빙과류 제조업","출하액[백만원]","백만원","8341924",
"낙농제품 및 식용빙과류 제조업","주요생산비[백만원]","백만원","5056162",
"낙농제품 및 식용빙과류 제조업","부가가치[백만원]","백만원","3410651",
"낙농제품 및 식용빙과류 제조업","유형자산(연말)[백만원]","백만원","2392709",
"액상시유 및 기타 낙농제품 제조업","사업체수[개]","개","89",
"액상시유 및 기타 낙농제품 제조업","종사자수[명]","명","8750",
"액상시유 및 기타 낙농제품 제조업","급여총액[백만원]","백만원","430713",
"액상시유 및 기타 낙농제품 제조업","출하액[백만원]","백만원","7067157",
"액상시유 및 기타 낙농제품 제조업","주요생산비[백만원]","백만원","4317625",
"액상시유 및 기타 낙농제품 제조업","부가가치[백만원]","백만원","2873081",
"액상시유 및 기타 낙농제품 제조업","유형자산(연말)[백만원]","백만원","2043821",
"아이스크림 및 기타 식용빙과류 제조업","사업체수[개]","개","30",
"아이스크림 및 기타 식용빙과류 제조업","종사자수[명]","명","1959",
"아이스크림 및 기타 식용빙과류 제조업","급여총액[백만원]","백만원","84252",
"아이스크림 및 기타 식용빙과류 제조업","출하액[백만원]","백만원","1274767",
"아이스크림 및 기타 식용빙과류 제조업","주요생산비[백만원]","백만원","738537",
"아이스크림 및 기타 식용빙과류 제조업","부가가치[백만원]","백만원","537570",
"아이스크림 및 기타 식용빙과류 제조업","유형자산(연말)[백만원]","백만원","348888",
"곡물가공품, 전분 및 전분제품 제조업","사업체수[개]","개","336",
"곡물가공품, 전분 및 전분제품 제조업","종사자수[명]","명","10447",
"곡물가공품, 전분 및 전분제품 제조업","급여총액[백만원]","백만원","419011",
"곡물가공품, 전분 및 전분제품 제조업","출하액[백만원]","백만원","6101657",
"곡물가공품, 전분 및 전분제품 제조업","주요생산비[백만원]","백만원","4324196",
"곡물가공품, 전분 및 전분제품 제조업","부가가치[백만원]","백만원","1786184",
"곡물가공품, 전분 및 전분제품 제조업","유형자산(연말)[백만원]","백만원","2365972",
"곡물 가공품 제조업","사업체수[개]","개","305",
"곡물 가공품 제조업","종사자수[명]","명","8828",
"곡물 가공품 제조업","급여총액[백만원]","백만원","341359",
"곡물 가공품 제조업","출하액[백만원]","백만원","4825076",
"곡물 가공품 제조업","주요생산비[백만원]","백만원","3420519",
"곡물 가공품 제조업","부가가치[백만원]","백만원","1421537",
"곡물 가공품 제조업","유형자산(연말)[백만원]","백만원","1898543",
"곡물 도정업","사업체수[개]","개","75",
"곡물 도정업","종사자수[명]","명","1179",
"곡물 도정업","급여총액[백만원]","백만원","45586",
"곡물 도정업","출하액[백만원]","백만원","1643466",
"곡물 도정업","주요생산비[백만원]","백만원","1410700",
"곡물 도정업","부가가치[백만원]","백만원","244863",
"곡물 도정업","유형자산(연말)[백만원]","백만원","580598",
"곡물 제분업","사업체수[개]","개","62",
"곡물 제분업","종사자수[명]","명","2082",
"곡물 제분업","급여총액[백만원]","백만원","93725",
"곡물 제분업","출하액[백만원]","백만원","1680870",
"곡물 제분업","주요생산비[백만원]","백만원","1260221",
"곡물 제분업","부가가치[백만원]","백만원","419176",
"곡물 제분업","유형자산(연말)[백만원]","백만원","687800",
"곡물 혼합분말 및 반죽 제조업","사업체수[개]","개","83",
"곡물 혼합분말 및 반죽 제조업","종사자수[명]","명","2616",
"곡물 혼합분말 및 반죽 제조업","급여총액[백만원]","백만원","100134",
"곡물 혼합분말 및 반죽 제조업","출하액[백만원]","백만원","578486",
"곡물 혼합분말 및 반죽 제조업","주요생산비[백만원]","백만원","277869",
"곡물 혼합분말 및 반죽 제조업","부가가치[백만원]","백만원","303771",
"곡물 혼합분말 및 반죽 제조업","유형자산(연말)[백만원]","백만원","303945",
"기타 곡물 가공품 제조업","사업체수[개]","개","85",
"기타 곡물 가공품 제조업","종사자수[명]","명","2951",
"기타 곡물 가공품 제조업","급여총액[백만원]","백만원","101914",
"기타 곡물 가공품 제조업","출하액[백만원]","백만원","922254",
"기타 곡물 가공품 제조업","주요생산비[백만원]","백만원","471729",
"기타 곡물 가공품 제조업","부가가치[백만원]","백만원","453727",
"기타 곡물 가공품 제조업","유형자산(연말)[백만원]","백만원","326200",
"전분제품 및 당류 제조업","사업체수[개]","개","31",
"전분제품 및 당류 제조업","종사자수[명]","명","1619",
"전분제품 및 당류 제조업","급여총액[백만원]","백만원","77652",
"전분제품 및 당류 제조업","출하액[백만원]","백만원","1276581",
"전분제품 및 당류 제조업","주요생산비[백만원]","백만원","903677",
"전분제품 및 당류 제조업","부가가치[백만원]","백만원","364647",
"전분제품 및 당류 제조업","유형자산(연말)[백만원]","백만원","467429",
"전분제품 및 당류 제조업","사업체수[개]","개","31",
"전분제품 및 당류 제조업","종사자수[명]","명","1619",
"전분제품 및 당류 제조업","급여총액[백만원]","백만원","77652",
"전분제품 및 당류 제조업","출하액[백만원]","백만원","1276581",
"전분제품 및 당류 제조업","주요생산비[백만원]","백만원","903677",
"전분제품 및 당류 제조업","부가가치[백만원]","백만원","364647",
"전분제품 및 당류 제조업","유형자산(연말)[백만원]","백만원","467429",
"기타 식품 제조업","사업체수[개]","개","2172",
"기타 식품 제조업","종사자수[명]","명","96842",
"기타 식품 제조업","급여총액[백만원]","백만원","3561529",
"기타 식품 제조업","출하액[백만원]","백만원","33705282",
"기타 식품 제조업","주요생산비[백만원]","백만원","18425693",
"기타 식품 제조업","부가가치[백만원]","백만원","15275949",
"기타 식품 제조업","유형자산(연말)[백만원]","백만원","14733843",
"떡, 빵 및 과자류 제조업","사업체수[개]","개","605",
"떡, 빵 및 과자류 제조업","종사자수[명]","명","28415",
"떡, 빵 및 과자류 제조업","급여총액[백만원]","백만원","994823",
"떡, 빵 및 과자류 제조업","출하액[백만원]","백만원","7539073",
"떡, 빵 및 과자류 제조업","주요생산비[백만원]","백만원","3019736",
"떡, 빵 및 과자류 제조업","부가가치[백만원]","백만원","4523551",
"떡, 빵 및 과자류 제조업","유형자산(연말)[백만원]","백만원","3689012",
"떡류 제조업","사업체수[개]","개","148",
"떡류 제조업","종사자수[명]","명","3788",
"떡류 제조업","급여총액[백만원]","백만원","109679",
"떡류 제조업","출하액[백만원]","백만원","544364",
"떡류 제조업","주요생산비[백만원]","백만원","262705",
"떡류 제조업","부가가치[백만원]","백만원","284242",
"떡류 제조업","유형자산(연말)[백만원]","백만원","332374",
"빵류 제조업","사업체수[개]","개","259",
"빵류 제조업","종사자수[명]","명","14570",
"빵류 제조업","급여총액[백만원]","백만원","513805",
"빵류 제조업","출하액[백만원]","백만원","3071244",
"빵류 제조업","주요생산비[백만원]","백만원","1168661",
"빵류 제조업","부가가치[백만원]","백만원","1911339",
"빵류 제조업","유형자산(연말)[백만원]","백만원","1695037",
"과자류 및 코코아 제품 제조업","사업체수[개]","개","198",
"과자류 및 코코아 제품 제조업","종사자수[명]","명","10057",
"과자류 및 코코아 제품 제조업","급여총액[백만원]","백만원","371339",
"과자류 및 코코아 제품 제조업","출하액[백만원]","백만원","3923465",
"과자류 및 코코아 제품 제조업","주요생산비[백만원]","백만원","1588370",
"과자류 및 코코아 제품 제조업","부가가치[백만원]","백만원","2327970",
"과자류 및 코코아 제품 제조업","유형자산(연말)[백만원]","백만원","1661601",
"설탕 제조업","사업체수[개]","개","5",
"설탕 제조업","종사자수[명]","명","633",
"설탕 제조업","급여총액[백만원]","백만원","40246",
"설탕 제조업","출하액[백만원]","백만원","1437524",
"설탕 제조업","주요생산비[백만원]","백만원","983468",
"설탕 제조업","부가가치[백만원]","백만원","461228",
"설탕 제조업","유형자산(연말)[백만원]","백만원","448163",
"설탕 제조업","사업체수[개]","개","5",
"설탕 제조업","종사자수[명]","명","633",
"설탕 제조업","급여총액[백만원]","백만원","40246",
"설탕 제조업","출하액[백만원]","백만원","1437524",
"설탕 제조업","주요생산비[백만원]","백만원","983468",
"설탕 제조업","부가가치[백만원]","백만원","461228",
"설탕 제조업","유형자산(연말)[백만원]","백만원","448163",
"면류, 마카로니 및 유사식품 제조업","사업체수[개]","개","90",
"면류, 마카로니 및 유사식품 제조업","종사자수[명]","명","8254",
"면류, 마카로니 및 유사식품 제조업","급여총액[백만원]","백만원","371634",
"면류, 마카로니 및 유사식품 제조업","출하액[백만원]","백만원","3200288",
"면류, 마카로니 및 유사식품 제조업","주요생산비[백만원]","백만원","1948936",
